,fuel,test_year,age,y_mean,y_lower,y_upper,n
350,car_diesel,2023,3,16648.26912089115,16625.79627787723,16670.741963905068,219313
351,car_diesel,2023,4,17143.889407823903,17116.745326176995,17171.03348947081,208975
352,car_diesel,2023,5,16303.159904395994,16277.302661930127,16329.017146861861,200933
353,car_diesel,2023,6,15483.473103712646,15455.245968637106,15511.700238788186,150001
354,car_diesel,2023,7,14536.349376327795,14512.135320073741,14560.563432581848,188753
355,car_diesel,2023,8,13867.137952680258,13844.768416279794,13889.507489080721,186307
356,car_diesel,2023,9,13215.92044241186,13195.015651973199,13236.82523285052,179629
357,car_diesel,2023,10,12718.015821548786,12697.300549608106,12738.731093489467,171128
358,car_diesel,2023,11,12234.963149837482,12214.16981340126,12255.756486273704,159059
359,car_diesel,2023,12,11890.50531700843,11865.950596853856,11915.060037163004,145422
360,car_diesel,2023,13,11502.522511700232,11479.202491062419,11525.842532338045,133117
361,car_diesel,2023,14,11152.364031057126,11127.330339040807,11177.397723073445,111472
362,car_diesel,2023,15,10800.130356148256,10772.673771494166,10827.586940802346,88334
363,car_diesel,2023,16,10443.66770845873,10408.084436248024,10479.250980669436,71441
364,car_diesel,2023,17,9953.187216671811,9910.513455500486,9995.860977843136,51848
365,car_diesel,2023,18,9410.027077375604,9370.156255129798,9449.89789962141,36717
366,car_diesel,2023,19,8643.814369470381,8579.934802535681,8707.693936405081,24527
367,car_diesel,2023,20,8154.0105427550525,8099.537788663132,8208.483296846973,16232
368,car_diesel,2023,21,7865.365277647533,7755.676616335784,7975.053938959281,14929
369,car_diesel,2023,22,6923.524057658116,6853.914211304382,6993.133904011851,7874
370,car_diesel,2023,23,6180.899502972653,6090.900011469141,6270.898994476165,4205
371,car_diesel,2023,24,6003.596028814186,5889.892837775712,6117.29921985266,2707
372,car_diesel,2023,25,5437.139715099715,5321.320276979467,5552.959153219964,2106
373,car_diesel,2023,26,5036.817464788733,4914.320744866535,5159.31418471093,1633
374,car_diesel,2023,27,5087.544231927711,4891.435666638075,5283.652797217346,1328
375,car_diesel,2023,28,4347.387871235722,4201.194561608121,4493.5811808633225,963
376,car_diesel,2023,29,4102.294017412935,3962.565513982739,4242.022520843132,804
377,car_diesel,2024,3,18114.623911467428,18090.527854529326,18138.71996840553,217660
378,car_diesel,2024,4,16755.922367847805,16728.16979607768,16783.67493961793,182706
379,car_diesel,2024,5,16672.61868034966,16641.298964308695,16703.938396390626,182465
380,car_diesel,2024,6,16013.481769210324,15984.915075251656,16042.048463168992,176819
381,car_diesel,2024,7,15164.987326667126,15134.046182659344,15195.928470674908,131409
382,car_diesel,2024,8,14173.169259187529,14141.093043766667,14205.245474608391,165224
383,car_diesel,2024,9,13494.795399708682,13470.540408645402,13519.050390771963,163394
384,car_diesel,2024,10,12916.544035722967,12886.53512328287,12946.552948163064,156314
385,car_diesel,2024,11,12424.486533187835,12396.091009419808,12452.882056955863,147539
386,car_diesel,2024,12,11935.562068090081,11908.614278057123,11962.50985812304,133529
387,car_diesel,2024,13,11586.374059670181,11561.13110751732,11611.617011823042,119155
388,car_diesel,2024,14,11228.119306029686,11200.675520574849,11255.563091484524,106042
389,car_diesel,2024,15,10890.263603862273,10856.520372939645,10924.006834784901,86374
390,car_diesel,2024,16,10525.485608802333,10487.264956360523,10563.706261244144,65210
391,car_diesel,2024,17,10154.719644453991,10100.154342820959,10209.284946087024,51217
392,car_diesel,2024,18,9607.876915802824,9552.03605729297,9663.71777431268,36272
393,car_diesel,2024,19,9099.575855226607,9043.186356107337,9155.965354345877,25198
394,car_diesel,2024,20,8520.77957628136,8395.869483619623,8645.689668943098,16662
395,car_diesel,2024,21,7945.193883272061,7870.96184790454,8019.425918639581,10880
396,car_diesel,2024,22,7435.021310679613,7332.680652657842,7537.361968701383,10094
397,car_diesel,2024,23,6964.603850345079,6676.47289122172,7252.7348094684385,5506
398,car_diesel,2024,24,6295.86487859425,5973.53330706831,6618.196450120189,3130
399,car_diesel,2024,25,5527.140935214211,5388.744755377088,5665.537115051334,1914
400,car_diesel,2024,26,5116.892197220384,4911.716624921923,5322.067769518846,1511
401,car_diesel,2024,27,4931.754661157025,4649.160415880629,5214.348906433421,1210
402,car_diesel,2024,28,4733.23618705036,4518.829079822692,4947.643294278028,973
403,car_diesel,2024,29,4002.4401778385773,3814.2088641528785,4190.671491524276,731
404,car_diesel,2024,30,3935.2307003257333,3741.0801334697203,4129.381267181746,614
405,car_petrol,2010,3,13020.037983102602,13003.547934179498,13036.528032025706,185354
406,car_petrol,2010,4,12254.72727582761,12235.268741256343,12274.185810398878,172122
407,car_petrol,2010,5,12074.271387709447,12054.249593826347,12094.293181592546,166274
408,car_petrol,2010,6,11709.43965923668,11689.419567001367,11729.459751471992,157470
409,car_petrol,2010,7,11590.146153922697,11558.827835058215,11621.464472787178,90448
410,car_petrol,2010,8,11314.650817545406,11284.682334369223,11344.619300721588,142989
411,car_petrol,2010,9,11025.094948867249,11000.391473737722,11049.798423996775,143059
412,car_petrol,2010,10,10779.538784388895,10738.793618902713,10820.283949875076,127294
413,car_petrol,2010,11,10433.01687993833,10386.78345302773,10479.25030684893,103780
414,car_petrol,2010,12,9895.758937733563,9845.691527308833,9945.826348158293,79208
415,car_petrol,2010,13,9552.790344733985,9476.051851631199,9629.528837836771,58944
416,car_petrol,2010,14,9091.885243856897,9002.221927862834,9181.54855985096,40167
417,car_petrol,2010,15,8566.932825366957,8468.909284993522,8664.956365740392,26570
418,car_petrol,2010,16,8243.720614159292,8108.526860316198,8378.914368002388,16950
419,car_petrol,2011,3,12761.881774963253,12745.554429348438,12778.209120578067,187756
420,car_petrol,2011,4,12087.205364593334,12069.31033227767,12105.100396908998,177074
421,car_petrol,2011,5,11838.47591277867,11820.658009740187,11856.293815817151,171082
422,car_petrol,2011,6,11563.19010903947,11544.21056727986,11582.169650799078,164711
423,car_petrol,2011,7,11201.523778876608,11180.789551728576,11222.25800602464,154710
424,car_petrol,2011,8,11057.882799037494,11024.666134569337,11091.09946350565,90181
425,car_petrol,2011,9,10756.299506381625,10728.466930014118,10784.132082749133,138366
426,car_petrol,2011,10,10562.337851971097,10528.322734838108,10596.352969104086,134798
427,car_petrol,2011,11,10273.320963152071,10232.71336985908,10313.928556445062,114769
428,car_petrol,2011,12,9959.933368972557,9888.047759099527,10031.818978845587,89134
429,car_petrol,2011,13,9458.421369330046,9380.676816947416,9536.165921712676,63228
430,car_petrol,2011,14,8810.44615855832,8752.963179907956,8867.929137208683,44892
431,car_petrol,2011,15,8481.097942547389,8392.909666392901,8569.286218701876,28963
432,car_petrol,2011,16,7896.763031809676,7809.107278992651,7984.418784626701,18705
433,car_petrol,2011,17,7563.342081109007,7459.604344946991,7667.079817271024,11614
434,car_petrol,2012,3,12070.02613744533,12054.398517463853,12085.653757426806,191829
435,car_petrol,2012,4,11882.47930355363,11863.297361567544,11901.661245539715,178578
436,car_petrol,2012,5,11860.485988409566,11840.970747690582,11880.00122912855,175317
437,car_petrol,2012,6,11552.589395368073,11533.173373134767,11572.00541760138,169260
438,car_petrol,2012,7,11234.517749635706,11214.251097397357,11254.784401874056,161956
439,car_petrol,2012,8,10904.939754997677,10881.061527689053,10928.8179823063,150570
440,car_petrol,2012,9,10721.492874669151,10698.154672940698,10744.831076397604,88031
441,car_petrol,2012,10,10437.527909961687,10401.584533573057,10473.471286350317,130500
442,car_petrol,2012,11,10233.248661652407,10191.265096130717,10275.232227174098,121919
443,car_petrol,2012,12,9854.172120097668,9811.156135266658,9897.188104928679,98703
444,car_petrol,2012,13,9528.13557618199,9473.614653451788,9582.656498912193,72399
445,car_petrol,2012,14,8903.73612489661,8843.466476065283,8964.005773727937,48360
446,car_petrol,2012,15,8523.510268002583,8426.944632161109,8620.075903844057,32537
447,car_petrol,2012,16,7934.053762026311,7860.185427477925,8007.922096574697,20372
448,car_petrol,2012,17,7639.624156527199,7499.987670424732,7779.260642629667,12739
449,car_petrol,2012,18,7069.401776785715,6999.244150047814,7139.559403523615,7840
450,car_petrol,2013,3,12140.666879167668,12125.176127065084,12156.157631270251,195403
451,car_petrol,2013,4,11263.28210666464,11246.653876209743,11279.910337119536,184016
452,car_petrol,2013,5,11595.711314767352,11577.88658796241,11613.536041572293,177134
453,car_petrol,2013,6,11418.073610842042,11400.891898377382,11435.255323306703,174469
454,car_petrol,2013,7,11112.646990447578,11093.717030633214,11131.576950261942,167078
455,car_petrol,2013,8,10797.9443178034,10778.428037532613,10817.460598074187,159155
456,car_petrol,2013,9,10474.780563513303,10451.002354727554,10498.558772299051,146119
457,car_petrol,2013,10,10368.975699841094,10328.925976108352,10409.025423573836,84955
458,car_petrol,2013,11,10014.66954933322,9982.23626133342,10047.102837333021,120355
459,car_petrol,2013,12,9764.517388368811,9730.139849715762,9798.89492702186,107676
460,car_petrol,2013,13,9385.832849233393,9339.582308131072,9432.083390335714,82180
461,car_petrol,2013,14,9044.740018867926,8990.67012955948,9098.809908176372,57240
462,car_petrol,2013,15,8419.122049053263,8354.596961738525,8483.647136368001,36124
463,car_petrol,2013,16,7967.810339976052,7874.532732439476,8061.0879475126285,23384
464,car_petrol,2013,17,7505.304374648679,7372.526835919707,7638.081913377651,14232
465,car_petrol,2013,18,7469.736542480691,7194.6054337457135,7744.867651215669,8804
466,car_petrol,2013,19,6959.867871634084,6744.424911742776,7175.310831525391,5422
467,car_petrol,2014,3,12080.646647644582,12065.873490456846,12095.419804832318,199943
468,car_petrol,2014,4,11447.959738269215,11431.304632808175,11464.614843730256,187903
469,car_petrol,2014,5,11215.253077384787,11198.751605444806,11231.754549324767,183266
470,car_petrol,2014,6,11394.372640047915,11377.22455578301,11411.52072431282,175315
471,car_petrol,2014,7,11209.960475022328,11193.233097185106,11226.68785285955,172434
472,car_petrol,2014,8,10911.129952928426,10893.940613408226,10928.319292448627,164218
473,car_petrol,2014,9,10585.304475130644,10563.313142260613,10607.295808000676,155191
474,car_petrol,2014,10,10249.500034435609,10221.890965706012,10277.109103165205,139681
475,car_petrol,2014,11,10087.691978800363,10056.320148766607,10119.06380883412,79624
476,car_petrol,2014,12,9813.488913319317,9780.10038021175,9846.877446426884,107971
477,car_petrol,2014,13,9570.050949271725,9520.96010272976,9619.14179581369,91586
478,car_petrol,2014,14,9092.399226896312,9045.747212975528,9139.051240817096,66537
479,car_petrol,2014,15,8732.716635312296,8670.720243106127,8794.713027518465,44013
480,car_petrol,2014,16,8121.336864866904,8023.454032896844,8219.219696836963,26522
481,car_petrol,2014,17,7556.6710395010405,7458.68797500479,7654.654103997291,16835
482,car_petrol,2014,18,7272.4920753197075,7070.960305394427,7474.023845244988,9931
483,car_petrol,2014,19,7222.356691449814,6864.786403119225,7579.926979780404,6187
484,car_petrol,2014,20,6409.536738388873,6297.052268600258,6522.021208177489,3811
485,car_petrol,2015,3,11783.293235513811,11769.30677538101,11797.279695646612,204833
486,car_petrol,2015,4,11339.228538989308,11321.313549644432,11357.143528334183,190642
487,car_petrol,2015,5,11265.10485598909,11248.69979726823,11281.50991470995,186965
488,car_petrol,2015,6,10902.316488888157,10885.971907200765,10918.661070575548,181968
489,car_petrol,2015,7,11060.224208843896,11039.921796045182,11080.52662164261,172684
490,car_petrol,2015,8,10879.279765089781,10860.832267261725,10897.727262917837,169469
491,car_petrol,2015,9,10642.539285513643,10617.475123809536,10667.60344721775,160199
492,car_petrol,2015,10,10307.67446054254,10281.007793476936,10334.341127608142,149224
493,car_petrol,2015,11,9960.124171527874,9929.463444761948,9990.7848982938,130626
494,car_petrol,2015,12,9871.523316436866,9817.727641080626,9925.318991793105,72599
495,car_petrol,2015,13,9497.671476459229,9454.9858927629,9540.357060155558,93731
496,car_petrol,2015,14,9163.779407495695,9121.159637960836,9206.399177030553,75510
497,car_petrol,2015,15,8775.343502280304,8710.956251974621,8839.730752585987,52186
498,car_petrol,2015,16,8395.761384293193,8316.848207790155,8474.674560796231,33425
499,car_petrol,2015,17,7617.521960934313,7547.9271373332,7687.116784535426,19608
500,car_petrol,2015,18,7416.022822429908,7210.351408714502,7621.694236145314,12305
501,car_petrol,2015,19,6757.435701877276,6599.0895052875385,6915.781898467014,7138
502,car_petrol,2015,20,6241.294081632654,6156.758232970752,6325.829930294555,4459
503,car_petrol,2015,21,6029.565167883213,5896.832166361111,6162.298169405314,2740
504,car_petrol,2016,3,11770.353383228774,11756.685009971181,11784.021756486367,207701
505,car_petrol,2016,4,11108.695204355789,11091.766055248598,11125.62435346298,196520
506,car_petrol,2016,5,11190.485323917588,11174.33026140568,11206.640386429497,189045
507,car_petrol,2016,6,10966.445269656635,10950.086996865419,10982.803542447851,185866
508,car_petrol,2016,7,10633.476331134403,10617.0231824954,10649.929479773406,179178
509,car_petrol,2016,8,10701.9351755772,10682.901980389168,10720.968370765233,169612
510,car_petrol,2016,9,10566.209678782092,10540.708484070297,10591.710873493887,165464
511,car_petrol,2016,10,10222.29948926415,10201.564720897317,10243.034257630985,154855
512,car_petrol,2016,11,9938.651463442504,9911.575435663828,9965.72749122118,140026
513,car_petrol,2016,12,9653.521123984438,9615.49852256931,9691.543725399564,119023
514,car_petrol,2016,13,9459.972396703244,9406.458574410108,9513.48621899638,64063
515,car_petrol,2016,14,9151.42574073127,9097.588180766828,9205.263300695713,78220
516,car_petrol,2016,15,8709.615488859412,8663.740539168179,8755.490438550645,59557
517,car_petrol,2016,16,8292.393484605356,8209.621068964836,8375.165900245876,39884
518,car_petrol,2016,17,7823.5128219643375,7764.089433309155,7882.93621061952,24731
519,car_petrol,2016,18,7152.61010219583,7020.632103532512,7284.588100859149,14482
520,car_petrol,2016,19,6364.102806462547,6302.843196300947,6425.362416624147,8851
521,car_petrol,2016,20,6116.803560709413,6027.665958828437,6205.9411625903895,5131
522,car_petrol,2016,21,5886.559765287216,5776.164797183887,5996.954733390545,3238
523,car_petrol,2016,22,6138.745618908383,5592.453679607329,6685.0375582094375,2052
524,car_petrol,2017,3,11706.490610850635,11692.926212175913,11720.055009525357,209020
525,car_petrol,2017,4,11084.87091882874,11067.897996368147,11101.843841289332,169629
526,car_petrol,2017,5,11060.985454605601,11042.772276314603,11079.1986328966,166254
527,car_petrol,2017,6,10960.431875776629,10942.005288167184,10978.858463386074,160147
528,car_petrol,2017,7,10721.603763603465,10704.077767577352,10739.129759629579,158048
529,car_petrol,2017,8,10385.972257546984,10364.657206373173,10407.287308720795,152710
530,car_petrol,2017,9,10370.917586022291,10352.416048619249,10389.419123425334,143829
531,car_petrol,2017,10,10244.383573147174,10219.34961390149,10269.417532392858,139233
532,car_petrol,2017,11,9959.914053935983,9911.172303809219,10008.655804062748,128189
533,car_petrol,2017,12,9627.475660539716,9591.839958459248,9663.111362620184,112726
534,car_petrol,2017,13,9267.246270906822,9231.614253082043,9302.878288731601,92135
535,car_petrol,2017,14,9048.109439197167,8979.898169251386,9116.320709142949,47432
536,car_petrol,2017,15,8664.442517805233,8609.49920588635,8719.385829724117,55040
537,car_petrol,2017,16,8273.536426416613,8221.156186904622,8325.916665928604,39778
538,car_petrol,2017,17,7584.35769177181,7535.410564305759,7633.304819237861,25838
539,car_petrol,2017,18,7364.129053239256,7245.175591365551,7483.082515112961,15590
540,car_petrol,2017,19,6633.623031256784,6499.9834371385405,6767.262625375028,9214
541,car_petrol,2017,20,6314.909563824104,6056.558245025022,6573.260882623186,5617
542,car_petrol,2017,21,5648.1986668757845,5554.428522942401,5741.968810809168,3188
543,car_petrol,2017,22,5485.394371172869,5358.486443512724,5612.302298833014,2123
544,car_petrol,2017,23,5276.485731432858,5107.707138526287,5445.26432433943,1333
545,car_petrol,2018,3,11520.728374320352,11507.563573695035,11533.893174945668,212059
546,car_petrol,2018,4,10834.022040511947,10818.70398338447,10849.340097639424,201817
547,car_petrol,2018,5,10818.506354817579,10803.26474500814,10833.747964627017,198440
548,car_petrol,2018,6,10612.639247429051,10596.910248435586,10628.368246422517,192633
549,car_petrol,2018,7,10474.506953546934,10458.246969126561,10490.766937967306,183863
550,car_petrol,2018,8,10221.961291217,10206.212168870901,10237.710413563098,180690
551,car_petrol,2018,9,9892.09712399691,9875.166323784679,9909.02792420914,172093
552,car_petrol,2018,10,9876.391828282829,9858.677499933001,9894.106156632657,159390
553,car_petrol,2018,11,9698.292078124272,9680.842213489168,9715.741942759376,150939
554,car_petrol,2018,12,9397.380919678026,9376.471663041772,9418.29017631428,134297
555,car_petrol,2018,13,9099.655733162943,9072.833013538626,9126.47845278726,112683
556,car_petrol,2018,14,8745.853224081638,8711.17715990522,8780.529288258056,87901
557,car_petrol,2018,15,8406.827304217215,8350.195622384057,8463.458986050373,43275
558,car_petrol,2018,16,8035.732930377482,7981.814205395922,8089.651655359043,47499
559,car_petrol,2018,17,7647.823035183127,7579.048508340835,7716.597562025419,33283
560,car_petrol,2018,18,6973.803335069116,6903.415817264074,7044.190852874158,21124
561,car_petrol,2018,19,6775.193709472347,6667.112970770157,6883.274448174538,12584
562,car_petrol,2018,20,6137.249834101383,5957.4770376863125,6317.022630516454,7595
563,car_petrol,2018,21,5454.622661342543,5369.783447074345,5539.461875610742,4633
564,car_petrol,2018,22,5315.663938152013,5211.528249138629,5419.7996271653965,2684
565,car_petrol,2018,23,5067.0648717948725,4946.106718451196,5188.023025138549,1794
566,car_petrol,2018,24,4392.01663685152,4244.326020273616,4539.707253429424,1118
567,car_petrol,2019,3,11478.085385766391,11464.971999816114,11491.198771716668,213860
568,car_petrol,2019,4,10837.4536846275,10821.84042972719,10853.066939527811,204482
569,car_petrol,2019,5,10790.876009118312,10775.353319629532,10806.398698607092,200695
570,car_petrol,2019,6,10561.994752987906,10546.73034043535,10577.259165540463,197379
571,car_petrol,2019,7,10329.057968557952,10310.69481953307,10347.421117582835,190382
572,car_petrol,2019,8,10201.976039809977,10185.74256142839,10218.209518191565,181663
573,car_petrol,2019,9,9938.949618014101,9922.867856495142,9955.03137953306,177572
574,car_petrol,2019,10,9614.614764281292,9597.662394079802,9631.567134482782,167912
575,car_petrol,2019,11,9570.018900650235,9552.97351341586,9587.06428788461,152099
576,car_petrol,2019,12,9425.381442019408,9401.32176795246,9449.441116086356,140754
577,car_petrol,2019,13,9138.102531898552,9111.778178438442,9164.426885358662,121087
578,car_petrol,2019,14,8816.89775084175,8786.689542885668,8847.105958797832,98010
579,car_petrol,2019,15,8417.70783707056,8387.810510800999,8447.605163340122,72915
580,car_petrol,2019,16,8049.740773334102,8013.841032826573,8085.640513841632,34681
581,car_petrol,2019,17,7673.503950047768,7604.2609873426145,7742.746912752921,36635
582,car_petrol,2019,18,7294.697225240453,7222.524290436058,7366.870160044848,24849
583,car_petrol,2019,19,6725.058691264383,6603.422014368353,6846.695368160413,15557
584,car_petrol,2019,20,6332.984875000001,6267.889442671628,6398.080307328374,9200
585,car_petrol,2019,21,5624.423568688982,5551.607232885028,5697.239904492937,5736
586,car_petrol,2019,22,5934.352759515571,5346.887702762724,6521.817816268418,3468
587,car_petrol,2019,23,5768.688068181819,5038.9904345333725,6498.385701830266,2024
588,car_petrol,2019,24,4777.647812041117,4636.818854447733,4918.4767696345,1362
589,car_petrol,2019,25,4390.482894736843,4237.510933481775,4543.454855991911,874
590,car_petrol,2022,3,10523.580609948307,10510.495416968673,10536.66580292794,222068
591,car_petrol,2022,4,10503.954950020165,10481.425991418884,10526.483908621445,210785
592,car_petrol,2022,5,10172.053915778984,10155.038939031494,10189.068892526475,160530
593,car_petrol,2022,6,9750.87718571723,9736.066794192688,9765.687577241773,198953
594,car_petrol,2022,7,9482.787414235107,9468.189706614168,9497.385121856045,198158
595,car_petrol,2022,8,9247.629162427018,9188.339158798226,9306.91916605581,194395
596,car_petrol,2022,9,8920.044669980349,8905.18028466394,8934.909055296757,190322
597,car_petrol,2022,10,8679.703820523699,8663.441896301167,8695.96574474623,181517
598,car_petrol,2022,11,8592.431593628078,8575.60941495187,8609.253772304286,169682
599,car_petrol,2022,12,8364.509473612958,8348.635450719872,8380.383496506043,162504
600,car_petrol,2022,13,8161.765296150283,8145.192055627672,8178.3385366728935,147881
601,car_petrol,2022,14,8138.605051431519,8096.291569061806,8180.918533801233,120257
602,car_petrol,2022,15,7922.617703162734,7898.868459114198,7946.36694721127,103107
603,car_petrol,2022,16,7669.508562533402,7640.835617440222,7698.181507626582,80461
604,car_petrol,2022,17,7204.293613685565,7178.217358689013,7230.369868682117,59128
605,car_petrol,2022,18,6836.123557383178,6802.942216360712,6869.304898405644,40125
606,car_petrol,2022,19,6499.877799280419,6452.3209389948115,6547.434659566026,18344
607,car_petrol,2022,20,6091.5019239905,6030.328343369612,6152.675504611387,17261
608,car_petrol,2022,21,5836.912337259765,5725.394582429175,5948.430092090355,11291
609,car_petrol,2022,22,5284.202491914143,5212.298104542751,5356.106879285535,6802
610,car_petrol,2022,23,4718.178513207547,4629.508200283766,4806.848826131329,3975
611,car_petrol,2022,24,4311.343340757238,4186.031147049573,4436.655534464904,2694
612,car_petrol,2022,25,4206.06576923077,4090.2857953532903,4321.845743108249,1794
613,car_petrol,2022,26,3808.903894080997,3672.882742073885,3944.925046088109,963
614,car_petrol,2022,27,3745.9830390738066,3543.317243656212,3948.648834491401,691
615,car_petrol,2022,28,3160.3973648648653,2978.79713427109,3341.9975954586407,444
616,car_petrol,2023,3,11221.623359022471,11208.078873681674,11235.167844363268,223830
617,car_petrol,2023,4,11123.809651294117,11108.012355996065,11139.60694659217,212500
618,car_petrol,2023,5,10875.077326967608,10859.775035113218,10890.379618821999,209455
619,car_petrol,2023,6,10391.380563663375,10374.274522336364,10408.486604990387,160202
620,car_petrol,2023,7,9882.932311671597,9868.053388635699,9897.811234707495,197368
621,car_petrol,2023,8,9576.3809056,9561.743402437065,9591.018408762933,196875
622,car_petrol,2023,9,9274.47935296439,9258.374924132455,9290.583781796326,192586
623,car_petrol,2023,10,8981.633624559394,8966.850922765856,8996.416326352932,188376
624,car_petrol,2023,11,8752.76451140285,8737.591740510636,8767.937282295063,177938
625,car_petrol,2023,12,8686.612692938648,8668.922815941525,8704.302569935771,165195
626,car_petrol,2023,13,8455.481442141401,8437.057423471417,8473.905460811386,156122
627,car_petrol,2023,14,8239.255506905523,8221.91135352294,8256.599660288106,139888
628,car_petrol,2023,15,8172.583886765735,8149.905062087827,8195.262711443644,110161
629,car_petrol,2023,16,7957.557921655984,7927.852764233566,7987.2630790784015,92030
630,car_petrol,2023,17,7638.992338283664,7608.668903578795,7669.315772988533,70231
631,car_petrol,2023,18,7192.7329870181275,7164.992239974211,7220.473734062044,50532
632,car_petrol,2023,19,6818.167203781637,6764.121030437803,6872.213377125471,33742
633,car_petrol,2023,20,6399.47188221406,6350.02277949975,6448.920984928371,15248
634,car_petrol,2023,21,6082.067768282433,5972.651639601383,6191.483896963482,14276
635,car_petrol,2023,22,5504.44915350256,5420.135534305491,5588.762772699629,9179
636,car_petrol,2023,23,5003.825304109589,4933.575644258986,5074.074963960191,5475
637,car_petrol,2023,24,4670.835359394704,4572.1098251721005,4769.560893617308,3172
638,car_petrol,2023,25,3968.7250738688826,3864.7098271380773,4072.740320599688,2166
639,car_petrol,2023,26,4007.935987654321,3887.403802114045,4128.468173194597,1458
640,car_petrol,2023,27,3792.524524669074,3642.214024742535,3942.8350245956126,831
641,car_petrol,2023,28,4244.997684021544,3751.065422347868,4738.929945695219,557
642,car_petrol,2023,29,3098.9587855297164,2911.8262870848803,3286.0912839745524,387
643,car_petrol,2024,3,12226.048720211505,12210.85069715365,12241.246743269361,221646
644,car_petrol,2024,4,11474.787091463417,11457.202006620437,11492.372176306397,185320
645,car_petrol,2024,5,11247.750727915916,11229.48302785355,11266.018427978282,185722
646,car_petrol,2024,6,10948.377078808073,10930.124523760736,10966.62963385541,182494
647,car_petrol,2024,7,10349.978688674648,10329.438729889946,10370.51864745935,135466
648,car_petrol,2024,8,9834.816673439853,9812.684993040077,9856.948353839629,165850
649,car_petrol,2024,9,9514.921168504912,9495.285907832964,9534.55642917686,165194
650,car_petrol,2024,10,9179.418733959177,9151.38945725305,9207.448010665305,162554
651,car_petrol,2024,11,8924.411798228217,8902.442164246268,8946.381432210166,158823
652,car_petrol,2024,12,8707.167202547997,8681.393785745515,8732.940619350478,147881
653,car_petrol,2024,13,8664.737344889772,8640.148136974196,8689.326552805349,135855
654,car_petrol,2024,14,8428.239509431289,8409.255507007312,8447.223511855265,127077
655,car_petrol,2024,15,8878.240503374198,8227.09696432386,9529.384042424535,110693
656,car_petrol,2024,16,8119.308933602318,8091.619581388863,8146.998285815773,85259
657,car_petrol,2024,17,7899.33259684424,7866.839630634801,7931.825563053678,69080
658,car_petrol,2024,18,7645.473991609697,7597.823895558847,7693.124087660547,51488
659,car_petrol,2024,19,7212.489283495946,7142.316451847342,7282.662115144551,36385
660,car_petrol,2024,20,6675.323510996226,6602.019438775543,6748.627583216909,24372
661,car_petrol,2024,21,6265.033238892466,6206.105522071409,6323.960955713524,10871
662,car_petrol,2024,22,5874.28988136776,5754.839878542695,5993.739884192825,10031
663,car_petrol,2024,23,5493.982737601719,5417.999907179929,5569.965568023509,6513
664,car_petrol,2024,24,5030.912530864199,4931.506953850458,5130.31810787794,3726
665,car_petrol,2024,25,5023.481312931885,4415.826848341969,5631.135777521802,2026
666,car_petrol,2024,26,3760.3125865724387,3625.5419021483126,3895.083270996565,1415
667,car_petrol,2024,27,3714.5654861111116,3537.6964315178025,3891.4345407044207,1008
668,car_petrol,2024,28,8774.869369527143,3625.078426005063,13924.660313049222,571
669,car_petrol,2024,29,3148.7906234413967,2956.038016624966,3341.5432302578274,401
670,car_petrol,2024,30,2823.4760069444446,2590.4184907227295,3056.5335231661597,288
