,fuel,test_year,age,y_mean,y_lower,y_upper,n
701,car_petrol,2021,5,52289.626301458055,52234.33511637042,52344.91748654569,198827
702,car_petrol,2021,6,62966.93948584405,62902.97840284575,63030.90056884235,199492
703,car_petrol,2021,7,73540.23116560237,73466.14816981374,73614.314161391,195118
704,car_petrol,2021,8,83949.23654057331,83866.82100136427,84031.65207978236,191234
705,car_petrol,2021,9,93716.25221151112,93624.1349203991,93808.36950262314,182884
706,car_petrol,2021,10,104532.47289476272,104429.74840766354,104635.19738186189,172971
707,car_petrol,2021,11,113751.57238197642,113638.46549353175,113864.6792704211,166937
708,car_petrol,2021,12,120388.16146284042,120263.89895287757,120512.42397280327,154617
709,car_petrol,2021,13,131729.5685239337,131590.89136767466,131868.24568019275,129608
710,car_petrol,2021,14,138907.50478648368,138754.55614507364,139060.45342789372,115120
711,car_petrol,2021,15,143560.90077938832,143383.52029473294,143738.2812640437,92239
712,car_petrol,2021,16,147200.0245934285,146991.88813111314,147408.16105574387,69299
713,car_petrol,2021,17,150408.75016970446,150148.58495529706,150668.91538411187,48555
714,car_petrol,2021,18,154419.23924422736,154035.20035662243,154803.27813183228,22520
715,car_petrol,2021,19,154246.1732054807,153834.74341084622,154657.6030001152,21457
716,car_petrol,2021,20,156007.04117617867,155475.46758085015,156538.6147715072,14105
717,car_petrol,2021,21,155926.89690346507,155218.88956106565,156634.90424586448,8629
718,car_petrol,2021,22,160611.72893563882,159593.25693294455,161630.2009383331,5205
719,car_petrol,2021,23,158938.23593393393,157752.64939362212,160123.82247424574,3330
720,car_petrol,2021,24,163804.96977398524,162272.21479900813,165337.72474896236,2168
721,car_petrol,2021,25,165418.69155909473,163357.80510305436,167479.5780151351,1193
722,car_petrol,2021,26,174609.39290598294,171770.93732024942,177447.84849171646,819
723,car_petrol,2021,27,165232.05082397003,162079.16946214606,168384.932185794,534
724,car_petrol,2022,3,31767.300798449134,31729.849259429364,31804.752337468904,222068
725,car_petrol,2022,4,42513.33197352753,42466.646598300686,42560.01734875437,210785
726,car_petrol,2022,5,52069.7267222949,52007.693166850135,52131.76027773967,160530
727,car_petrol,2022,6,62028.77152146489,61965.05580298979,62092.48723994,198953
728,car_petrol,2022,7,72326.93698286217,72254.87736450163,72398.99660122271,198158
729,car_petrol,2022,8,82522.7375526634,82441.14592603645,82604.32917929035,194395
730,car_petrol,2022,9,92530.82088670779,92441.7917290351,92619.85004438048,190322
731,car_petrol,2022,10,101842.33449346342,101744.38455049442,101940.28443643243,181517
732,car_petrol,2022,11,112301.53722097809,112192.70612274183,112410.36831921435,169682
733,car_petrol,2022,12,120773.72041303599,120655.21630212734,120892.22452394463,162504
734,car_petrol,2022,13,126651.29350572421,126520.56011827604,126782.02689317238,147881
735,car_petrol,2022,14,136921.66720398812,136774.73286928041,137068.60153869583,120257
736,car_petrol,2022,15,143309.60912450173,143145.03577307038,143474.18247593308,103107
737,car_petrol,2022,16,147093.07376294106,146899.9360724506,147286.21145343152,80461
738,car_petrol,2022,17,149877.88288932486,149647.86569198145,150107.90008666826,59128
739,car_petrol,2022,18,152130.33750429907,151842.0639887425,152418.61101985563,40125
740,car_petrol,2022,19,155918.07905909294,155483.09182385955,156353.06629432633,18344
741,car_petrol,2022,20,155608.34290481432,155137.34820830563,156079.337601323,17261
742,car_petrol,2022,21,157046.05274643522,156424.7214490003,157667.38404387014,11291
743,car_petrol,2022,22,156098.02623052045,155305.51533820733,156890.53712283357,6802
744,car_petrol,2022,23,159709.56981132075,158614.19617071384,160804.94345192765,3975
745,car_petrol,2022,24,159818.06278396436,158484.19904474192,161151.9265231868,2694
746,car_petrol,2022,25,165516.73653846156,163811.82737588344,167221.64570103967,1794
747,car_petrol,2022,26,165469.9200726895,163094.65804918896,167845.18209619005,963
748,car_petrol,2022,27,178878.96612156296,175713.29765299786,182044.63459012806,691
749,car_petrol,2022,28,167940.49968468468,164371.48960328498,171509.50976608437,444
750,car_petrol,2023,3,33738.31684135282,33698.74036997122,33777.89331273441,223830
751,car_petrol,2023,4,42724.530625082356,42676.545900149875,42772.51535001484,212500
752,car_petrol,2023,5,53312.38108901674,53256.63948368923,53368.122694344245,209455
753,car_petrol,2023,6,62410.837211395614,62338.943110760454,62482.73131203077,160202
754,car_petrol,2023,7,71742.91407578738,71670.57296477219,71815.25518680258,197368
755,car_petrol,2023,8,81689.77350542223,81609.85507745955,81769.69193338491,196875
756,car_petrol,2023,9,91470.81249935096,91381.45906828053,91560.16593042138,192586
757,car_petrol,2023,10,101065.84708625305,100969.82393077404,101161.87024173206,188376
758,car_petrol,2023,11,109908.45088766876,109803.97932054746,110012.92245479007,177938
759,car_petrol,2023,12,119892.02762299101,119776.36967311487,120007.68557286715,165195
760,car_petrol,2023,13,127633.12582685336,127507.05665151904,127759.19500218767,156122
761,car_petrol,2023,14,132663.28571557245,132524.63150185015,132801.93992929475,139888
762,car_petrol,2023,15,142275.00467806213,142117.1713987703,142432.83795735397,110161
763,car_petrol,2023,16,147616.2471647289,147436.59811795058,147795.89621150724,92030
764,car_petrol,2023,17,150737.50469550485,150526.0539456079,150948.95544540178,70231
765,car_petrol,2023,18,152631.77192808522,152378.46229755823,152885.0815586122,50532
766,car_petrol,2023,19,154586.68743672574,154262.71701998368,154910.6578534678,33742
767,car_petrol,2023,20,157516.52130377755,157028.81997241065,158004.22263514446,15248
768,car_petrol,2023,21,157180.5084477445,156646.38270131787,157714.63419417114,14276
769,car_petrol,2023,22,157064.2286240331,156372.8464563552,157755.610791711,9179
770,car_petrol,2023,23,156846.63492054795,155956.50709037855,157736.76275071735,5475
771,car_petrol,2023,24,160033.01379886505,158821.18582116577,161244.84177656434,3172
772,car_petrol,2023,25,160880.37610803323,159339.5982987331,162421.15391733337,2166
773,car_petrol,2023,26,165821.66620713306,163919.08572794287,167724.24668632325,1458
774,car_petrol,2023,27,168681.7827316486,166073.94218452077,171289.62327877642,831
775,car_petrol,2023,28,180586.6761220826,177006.46677239554,184166.88547176967,557
776,car_petrol,2023,29,168387.71173126617,164635.8720879354,172139.55137459695,387
777,car_petrol,2024,3,37212.79170876082,37167.96498266537,37257.618434856275,221646
778,car_petrol,2024,4,45121.047476473126,45067.880763810055,45174.2141891362,185320
779,car_petrol,2024,5,53937.158167368434,53876.05653937208,53998.259795364786,185722
780,car_petrol,2024,6,64334.66685743094,64264.961070202684,64404.37264465919,182494
781,car_petrol,2024,7,72948.8912417138,72859.51385778123,73038.26862564638,135466
782,car_petrol,2024,8,81310.63422339465,81221.9250801358,81399.3433666535,165850
783,car_petrol,2024,9,91008.96461542186,90912.91017216461,91105.01905867911,165194
784,car_petrol,2024,10,100167.28263758506,100062.55112551007,100272.01414966004,162554
785,car_petrol,2024,11,109673.86966503593,109561.66806660774,109786.07126346412,158823
786,car_petrol,2024,12,117846.66025358226,117724.9454414956,117968.37506566892,147881
787,car_petrol,2024,13,127309.03980089066,127174.87747569244,127443.20212608889,135855
788,car_petrol,2024,14,134287.46740794953,134142.71894415253,134432.21587174654,127077
789,car_petrol,2024,15,138311.3931005574,138150.0062047822,138472.77999633263,110693
790,car_petrol,2024,16,147005.7100283841,146821.02910565241,147190.3909511158,85259
791,car_petrol,2024,17,151696.00528358424,151482.82374554078,151909.1868216277,69080
792,car_petrol,2024,18,153993.7466961234,153737.76691899676,154249.72647325002,51488
793,car_petrol,2024,19,155150.21011460765,154840.77921093657,155459.64101827872,36385
794,car_petrol,2024,20,156442.36203266046,156052.3800863765,156832.3439789444,24372
795,car_petrol,2024,21,158657.68622021895,158071.10801185278,159244.26442858513,10871
796,car_petrol,2024,22,158815.23882763434,158173.68495650144,159456.79269876724,10031
797,car_petrol,2024,23,158827.92089359745,158018.5592805425,159637.28250665238,6513
798,car_petrol,2024,24,156330.92611111113,155266.22620326752,157395.62601895473,3726
799,car_petrol,2024,25,160253.11337117475,158719.67962916492,161786.54711318458,2026
800,car_petrol,2024,26,160299.96631095407,158360.77649744903,162239.1561244591,1415
801,car_petrol,2024,27,170494.9542361111,168133.31492522318,172856.59354699904,1008
802,car_petrol,2024,28,166446.2239754816,163404.15439623312,169488.2935547301,571
803,car_petrol,2024,29,183443.19122194516,179422.42709212977,187463.95535176055,401
804,car_petrol,2024,30,172026.67197916668,167807.17280030012,176246.17115803325,288
