,fuel,test_year,mileage,percentage,mileage_stderr
277,car_diesel,2020,142759.00273504274,0.8597773511115211,1592.1590330185738
278,car_diesel,2020,163461.93187793426,0.8402338762894014,1617.6430832766794
279,car_diesel,2020,193315.82561895854,0.8167023550949576,1643.4447472334753
280,car_diesel,2020,206272.8220657277,0.8014576033970823,1284.3711889649437
281,car_diesel,2020,215955.62715089886,0.7706701999399679,1187.314837382804
282,car_diesel,2020,219097.0224604158,0.7227036159753999,907.3768304862728
283,car_diesel,2020,224358.9744756278,0.6382789196238016,726.2598020699432
284,car_diesel,2020,229553.12716626216,0.5730719240066567,659.4075783516145
285,car_diesel,2020,232880.41449024243,0.4750369183397744,655.20334914789
286,car_diesel,2020,236187.1551971091,0.373748715069623,671.7350874448066
287,car_diesel,2020,241008.3202230524,0.2800390735361021,769.8689433841471
288,car_diesel,2020,246207.76850627142,0.2132008310139936,937.9882225395609
289,car_diesel,2020,250384.90230062182,0.1613267182953274,876.0758684009572
290,car_diesel,2020,250070.91745044055,0.0992559818224641,1335.624096274512
291,car_diesel,2020,253893.0260725076,0.0665797620930289,2156.400450616183
292,car_diesel,2020,257943.57718811886,0.0489227717311492,2896.9333598392814
293,car_diesel,2020,254675.5217598909,0.0358566095591959,3430.294913703747
294,car_diesel,2020,254136.6697495183,0.0256872055280228,4012.0989889566367
295,car_diesel,2020,277383.7408695652,0.0210816925302092,4026.035183907742
296,car_diesel,2020,272760.70024000003,0.0157448481563292,5209.959754930927
297,car_diesel,2020,283201.11685185187,0.0125028715510509,5602.219815539071
298,car_diesel,2021,99375.13387126864,0.9284552930882628,1282.6451344057411
299,car_diesel,2021,113635.01829501917,0.9092361054270414,1358.0058912515337
300,car_diesel,2021,139794.2559757681,0.8937469624577056,1513.8374523474358
301,car_diesel,2021,161190.23741107446,0.8700094917791171,1594.6956360248794
302,car_diesel,2021,178298.7797446154,0.8465797503016236,1524.2257703052828
303,car_diesel,2021,199899.70341657207,0.8208857894949212,1318.0755161208722
304,car_diesel,2021,210544.18878823527,0.7999190188624952,1056.0917968526942
305,car_diesel,2021,217979.07627950897,0.762341660050669,890.6046531669205
306,car_diesel,2021,220052.29601944896,0.7044195959647424,772.9802200009493
307,car_diesel,2021,226911.54787054737,0.5999924841368106,657.4030170487401
308,car_diesel,2021,230501.78671421582,0.5264081726856407,644.1618816454951
309,car_diesel,2021,235578.75266626725,0.4247902724102177,653.0227580749353
310,car_diesel,2021,239025.29689293215,0.3235577980965908,688.9299793221917
311,car_diesel,2021,239401.47858006431,0.2334461077036752,792.0145360415662
312,car_diesel,2021,247249.12412406667,0.1775250560656622,1051.8433158886617
313,car_diesel,2021,249106.04657402643,0.1316099995890073,985.7896942660547
314,car_diesel,2021,251395.94839204746,0.0813651440209485,1619.3636043035556
315,car_diesel,2021,250198.23178318932,0.0550725880382166,2507.8433201552693
316,car_diesel,2021,251237.44472594396,0.0418519403195397,2920.523187451238
317,car_diesel,2021,259435.40527004912,0.0312542014797492,3658.760950046069
318,car_diesel,2021,255557.20198992448,0.0227804465510629,4492.661329711417
319,car_diesel,2021,254415.33311111113,0.017724203442688,5097.32251462125
320,car_diesel,2021,261990.6250917431,0.0130807608511892,5597.118136587601
321,car_diesel,2021,255963.5073053892,0.0104440154573149,6994.107966527227
322,car_diesel,2022,99546.26896825396,0.917977861630081,751.5306561903644
323,car_diesel,2022,118946.89908044344,0.9039427794395276,731.9294773487495
324,car_diesel,2022,139149.32542682928,0.8871908269437115,804.2595620298778
325,car_diesel,2022,155053.8943461172,0.8607565784937323,792.7915851442663
326,car_diesel,2022,172481.50742031133,0.8365827531066823,782.1194859037805
327,car_diesel,2022,188734.2363186916,0.805127827186811,749.2735248468241
328,car_diesel,2022,201449.8304356121,0.7750006389001598,671.2700125352171
329,car_diesel,2022,208815.59229596856,0.7291520605733951,598.5582678152107
330,car_diesel,2022,215468.52810481985,0.660007252661624,565.1556999307696
331,car_diesel,2022,224333.15924810618,0.5428765571092943,549.6056546016422
332,car_diesel,2022,231302.70517252732,0.4621794638193457,546.675948488642
333,car_diesel,2022,235124.52179698326,0.3603984038709272,607.5663849035417
334,car_diesel,2022,239936.0605849397,0.2672240179518907,673.7471245167766
335,car_diesel,2022,237947.093994614,0.1898643846379168,811.1461857757437
336,car_diesel,2022,245228.84530670472,0.1425415665302996,1063.251848895522
337,car_diesel,2022,246355.88832472326,0.1048670214424041,1089.2052508525214
338,car_diesel,2022,247176.00070725486,0.0657515552045664,1648.298068817969
339,car_diesel,2022,253628.77375000002,0.0458063783279274,2414.028273222092
340,car_diesel,2022,253089.5139977091,0.0355386979877456,2850.747520150931
341,car_diesel,2022,261389.1502773723,0.0271927138717911,3635.7546830254373
342,car_diesel,2022,257875.46349576273,0.0201987245204084,4120.67244423092
343,car_diesel,2022,258489.0242151163,0.0155167934901188,4552.028202437437
344,car_diesel,2022,251048.6570881226,0.0117901995268999,5457.48537863769
345,car_diesel,2022,254846.81485576928,0.0093303614793395,6987.351679838865
346,car_petrol,2010,52679.4878807947,0.994827648569465,831.1275972039749
347,car_petrol,2010,68616.85705119454,0.9585126208062208,1149.7015377368527
348,car_petrol,2010,84297.9696845426,0.9484588496981252,1138.4733706768845
349,car_petrol,2010,98242.51268595042,0.9314443308314144,1032.5098944310407
350,car_petrol,2010,118697.80316612728,0.9225718349928876,1373.6958833820252
351,car_petrol,2010,135435.07808372093,0.9352934788857448,994.65821313486
352,car_petrol,2010,146899.49866316468,0.8740181412665782,606.7299233719507
353,car_petrol,2010,155863.47272727275,0.8138055146907056,583.2190393488489
354,car_petrol,2010,163986.8013874211,0.6980062544534709,513.0974335224618
355,car_petrol,2010,165956.23393803748,0.5546191757194584,486.40541803010956
356,car_petrol,2010,168309.4881742275,0.4506986023216197,530.8901128039565
357,car_petrol,2010,171038.8221707757,0.3535154963330905,596.1775159942422
358,car_petrol,2010,173992.83909785203,0.272400171777824,751.3501518174725
359,car_petrol,2010,178779.89492662475,0.1969507242000052,959.12514390694
360,car_petrol,2011,53854.720889781864,0.9941579546291738,858.7185929061062
361,car_petrol,2011,68139.09795164541,0.9610385695856092,1001.9189705249902
362,car_petrol,2011,83628.53124740125,0.9541230443477238,1167.9252121849197
363,car_petrol,2011,101958.11385330073,0.9410549729901494,1376.9123305480227
364,car_petrol,2011,116815.84785547786,0.9197991994909251,1008.2439831624978
365,car_petrol,2011,131943.2935322823,0.9027482219061166,1263.356976866318
366,car_petrol,2011,143843.18597509342,0.9047734632999688,687.2770069578357
367,car_petrol,2011,154274.32823120657,0.823022285787538,528.3631394124455
